TIME,D1,D4,D5,D7,D8,D11,D12,R6,R9
5/19/2014 6:00,-3.46474,-4.88814,0.245324,0.547512,1.45869,-4.98904,-4.03754,19.847,10.1139
5/19/2014 7:00,-3.22725,-3.90791,0.120471,1.55557,2.13548,-4.72548,-1.72403,18.3862,16.302
5/19/2014 8:00,-2.92715,-2.65644,0.167411,4.38952,1.56817,-3.48068,0.0908251,15.4248,20.7241
5/19/2014 9:00,-2.53165,-1.74685,0.0997009,7.07792,0.112825,-0.89721,0.290226,13.7434,19.368
5/19/2014 10:00,-2.20603,-1.24689,0.0743437,9.15803,-0.349121,0.389075,0.608276,12.5706,20.8396
5/19/2014 11:00,-2.01961,-1.03395,0.0263128,10.2904,-0.494202,3.41527,0.610131,11.4188,21.7218
5/19/2014 12:00,-1.95295,-0.74822,-0.0698957,10.9894,-0.440995,3.80675,1.18347,10.7182,19.2409
5/19/2014 13:00,-1.86067,-0.547269,-0.107128,10.782,-0.747087,1.81875,0.60483,9.86846,15.953
5/19/2014 14:00,-1.80858,-0.682386,-0.144375,9.86956,-1.14118,1.6362,-0.400578,8.69571,11.1353
5/19/2014 15:00,-1.78,-0.933745,-0.180844,8.80803,-0.890098,1.57358,-0.712935,7.4348,7.82281
5/19/2014 16:00,-1.73098,-1.04583,-0.321959,8.12426,-1.00866,0.881798,-1.3537,5.81004,5.47444
5/19/2014 17:00,-1.71943,-1.5027,-0.418623,7.46771,-1.41019,0.791245,-2.25877,5.20884,3.05033
5/19/2014 18:00,-1.77343,-2.41046,-0.474132,6.96039,-2.00945,-0.306827,-3.76625,4.62611,1.22044
5/19/2014 19:00,-1.9124,-3.35402,-0.569266,6.24827,-2.59131,-0.0771055,-4.52475,4.09398,-0.204502
5/19/2014 20:00,-2.0302,-3.67702,-0.672329,5.43179,-2.65193,-0.73678,-4.87809,3.65346,-0.865971
5/19/2014 21:00,-2.17604,-4.16686,-0.742489,4.72345,-3.30205,-1.71348,-5.41052,3.03165,-1.90592
5/19/2014 22:00,-2.36167,-4.16073,-0.816819,4.07204,-3.42657,-2.04094,-5.35882,2.45426,-2.67455
5/19/2014 23:00,-2.56279,-4.32441,-0.988935,3.49273,-3.5439,-2.54285,-5.46953,1.85279,-3.25454
5/20/2014 0:00,-2.84827,-4.55809,-1.1175,3.01556,-3.65782,-2.99038,-5.76945,1.31474,-3.86887
5/20/2014 1:00,-3.1537,-4.90092,-1.217,2.62535,-3.96098,-3.43043,-6.19918,0.924509,-4.39115
5/20/2014 2:00,-3.4407,-5.30033,-1.31147,2.28492,-4.34013,-3.91458,-6.74506,1.92717,-4.76705
5/20/2014 3:00,-3.68088,-5.78975,-0.420526,1.92696,-3.63926,-4.2595,-6.79194,12.1954,-3.85141
5/20/2014 4:00,-3.68123,-6.24208,-0.41882,1.5246,-2.2439,-4.6194,-6.75958,17.1162,-0.909123
5/20/2014 5:00,-3.45481,-6.03669,0.100613,1.17622,-0.63353,-5.075,-5.75581,19.2304,3.45371
5/20/2014 6:00,-3.10016,-5.30145,0.373397,0.921904,0.387047,-5.38656,-4.01486,19.5293,8.76696
5/20/2014 7:00,-2.72921,-4.57626,0.306594,1.92446,1.37663,-5.0343,-2.31584,18.3629,14.383
5/20/2014 8:00,-2.41678,-3.72309,0.33954,4.66749,2.09931,-3.82264,-0.0713167,15.2624,19.4813
5/20/2014 9:00,-2.10773,-3.06158,0.309077,7.34332,2.4511,-1.39834,1.77745,13.159,23.4263
5/20/2014 10:00,-1.86417,-2.7995,0.239859,9.58542,1.66912,-0.426824,2.6833,11.5604,25.2922
5/20/2014 11:00,-1.76755,-2.32455,0.0580959,11.2794,0.533873,0.286662,1.40441,10.3021,23.4024
5/20/2014 12:00,-1.68237,-2.11283,-0.00485802,12.0188,0.828936,2.15291,1.74731,10.1951,20.3612
5/20/2014 13:00,-1.65686,-2.62932,-0.269247,11.8536,0.0366049,2.62172,1.55902,8.90341,20.1204
5/20/2014 14:00,-1.67801,-3.22487,-0.429783,10.9677,-1.01037,2.06816,0.0568228,7.45568,16.8112
5/20/2014 15:00,-1.72454,-3.52801,-0.496603,9.71334,-1.68602,1.52892,-2.47357,6.46493,9.87934
5/20/2014 16:00,-1.81343,-4.06392,-0.59192,8.91098,-2.23124,1.10486,-3.87873,5.67429,5.73497
5/20/2014 17:00,-1.96979,-4.28522,-0.75211,8.1993,-2.25219,0.220474,-3.85213,4.99006,4.03787
5/20/2014 18:00,-2.09154,-4.40062,-0.826986,7.24629,-2.49852,-0.128613,-3.85244,4.48711,3.10526
5/20/2014 19:00,-2.24361,-4.49992,-0.97516,6.44307,-2.75204,-0.84545,-4.52184,3.59503,1.36108
5/20/2014 20:00,-2.46924,-5.26817,-1.19305,5.74677,-3.37475,-1.78743,-6.36627,2.83113,-0.535494
5/20/2014 21:00,-2.7483,-5.67251,-1.3814,4.99101,-3.8338,-2.06119,-7.04242,2.28992,-1.82231
5/20/2014 22:00,-3.01867,-6.08306,-1.54253,4.51636,-4.07851,-2.16715,-7.63808,1.73145,-2.93701
5/20/2014 23:00,-3.30015,-6.74982,-1.80025,4.02987,-4.92147,-3.25749,-8.01286,1.24383,-3.69804
5/21/2014 0:00,-3.66224,-7.58597,-2.0974,3.40403,-5.35113,-3.92381,-8.78837,0.777948,-4.26439
5/21/2014 1:00,-4.03142,-8.30722,-2.30707,2.9094,-5.99958,-4.54073,-9.15174,0.277138,-4.68503
5/21/2014 2:00,-4.37642,-8.70708,-2.59014,2.40072,-6.45568,-5.01996,-9.33306,1.03764,-4.99254
5/21/2014 3:00,-4.66169,-8.45582,-0.198017,1.91193,-5.54323,-5.41553,-8.93127,11.4394,-4.29318
5/21/2014 4:00,-4.57178,-8.06248,-1.14401,1.38422,-3.62296,-5.62118,-8.26243,15.7065,-1.4186
5/21/2014 5:00,-4.19178,-7.55813,1.37387,0.998278,-2.2611,-6.06864,-6.9056,17.9551,3.18039
5/21/2014 6:00,-3.75151,-6.8365,0.707759,0.741014,-0.800818,-6.33042,-4.71736,18.6111,9.19628
5/21/2014 7:00,-3.30733,-5.8239,0.237573,1.87429,-0.338522,-6.25644,-1.6066,17.4843,14.6366
5/21/2014 8:00,-2.84751,-5.04029,0.0709324,4.38796,1.84991,-4.92107,0.435491,14.8121,19.7584
5/21/2014 9:00,-2.40327,-4.14336,0.0163088,6.819,1.504,-2.41958,4.38303,12.4114,23.8815
5/21/2014 10:00,-2.12377,-3.38865,-0.0782118,8.93053,0.920548,-0.222499,5.1986,10.9426,25.0995
5/21/2014 11:00,-1.82042,-2.87684,-0.272094,10.5792,0.864256,0.94336,4.87986,9.77568,26.5964
5/21/2014 12:00,-1.69826,-2.50921,-0.522286,11.6114,-0.111291,2.14562,5.52454,8.72517,26.2201
5/21/2014 13:00,-1.80186,-2.54745,-0.728364,11.7076,-1.04648,3.04618,3.06093,7.40228,22.9164
5/21/2014 14:00,-1.83504,-2.64572,-0.817183,10.7489,-1.38016,2.69858,2.11607,6.60564,19.7858
5/21/2014 15:00,-1.95017,-3.55518,-1.11955,9.5554,-2.38626,2.58813,-3.16422,5.30208,10.4651
5/21/2014 16:00,-2.12701,-4.53647,-1.19904,8.30063,-2.34618,1.81972,-4.09228,4.90666,6.84828
5/21/2014 17:00,-2.35751,-4.84708,-1.28043,7.26307,-2.56928,0.590287,-4.74953,4.39284,4.66021
5/21/2014 18:00,-2.55806,-5.29998,-1.43164,6.48814,-3.04159,-0.114369,-5.35419,3.7492,3.43761
5/21/2014 19:00,-2.76694,-5.73359,-1.61194,5.69242,-3.90062,-0.955807,-6.84105,2.97554,0.998088
5/21/2014 20:00,-3.06977,-6.73382,-1.95441,5.01215,-4.64923,-1.46977,-8.65205,2.03684,-0.922768
5/21/2014 21:00,-3.43461,-7.52991,-2.26801,4.43589,-5.52934,-2.0561,-9.76831,1.25574,-2.50855
5/21/2014 22:00,-3.77611,-7.79445,-2.55704,3.97017,-6.2698,-2.30541,-10.0476,0.730785,-3.63978
5/21/2014 23:00,-4.47678,-7.88945,-2.84531,3.51225,-5.86676,-3.22496,-10.0607,0.188659,-4.54109
5/22/2014 0:00,-5.10621,-8.27755,-3.27283,2.89438,-6.54181,-4.32804,-10.8335,-0.275431,-5.25444
5/22/2014 1:00,-5.6103,-8.67076,-3.51664,2.32432,-6.65062,-5.12689,-11.005,-0.622749,-5.82228
5/22/2014 2:00,-5.85876,-9.08596,-3.56549,1.80807,-7.32182,-6.20476,-11.1373,0.126134,-5.9348
5/22/2014 3:00,-6.07182,-9.30126,-0.230709,1.25671,-6.54232,-6.77812,-10.4098,10.5603,-5.02927
5/22/2014 4:00,-5.99224,-9.1651,-1.67203,0.838341,-5.3528,-7.28672,-9.59239,14.9764,-1.96695
5/22/2014 5:00,-5.50313,-8.57312,1.55525,0.464571,-3.24616,-7.43059,-7.10559,16.5748,2.80869
5/22/2014 6:00,-4.81736,-7.829,0.530692,0.20735,-2.38966,-7.14075,-4.07837,17.1722,8.67592
5/22/2014 7:00,-4.16438,-6.60195,0.284449,1.33708,-1.13568,-6.98622,-1.22946,16.1539,14.4455
5/22/2014 8:00,-3.56237,-5.24383,-0.165142,3.9964,-0.888955,-5.76174,2.75733,13.5176,19.9578
5/22/2014 9:00,-3.03717,-4.01808,-0.0903177,6.39594,0.891475,-2.88589,6.8887,11.1963,24.9767
5/22/2014 10:00,-2.53208,-2.80986,-0.0122452,8.35632,1.71218,-0.44239,9.06459,10.7736,28.2246
5/22/2014 11:00,-2.20604,-2.02648,-0.191608,10.1338,1.18034,1.39368,4.55951,10.0957,19.7776
5/22/2014 12:00,-2.05263,-1.85495,-0.341417,10.9939,0.590243,3.85436,1.85537,8.92988,14.0317
5/22/2014 13:00,-1.93672,-2.16276,-0.412412,10.7896,-1.6394,5.76179,-1.23627,7.89353,9.12046
5/22/2014 14:00,-1.88218,-2.61952,-0.619838,10.3013,-1.94652,6.38798,-2.56964,7.13884,5.65183
5/22/2014 15:00,-1.85501,-2.88953,-0.733994,9.50579,-1.57547,3.36626,-2.90164,5.78334,4.52664
5/22/2014 16:00,-1.90709,-3.00914,-1.07791,8.78342,-1.83903,1.5039,-3.19339,4.47403,3.67661
5/22/2014 17:00,-1.95431,-3.37428,-0.9414,7.83899,-2.47616,0.137542,-4.29088,4.03163,1.88437
5/22/2014 18:00,-2.0349,-3.83981,-1.1201,7.21616,-2.82502,-0.644929,-5.89994,3.34808,0.0331049
5/22/2014 19:00,-2.21847,-4.12571,-1.42804,6.41089,-3.022,-1.70347,-5.84647,2.62975,-0.451815
5/22/2014 20:00,-2.36852,-4.42234,-1.35465,5.47402,-3.33327,-1.98993,-5.62789,2.29349,-0.706176
5/22/2014 21:00,-2.4896,-4.73941,-1.51374,4.87273,-3.54218,-2.53797,-5.53646,2.03996,-0.39983
5/22/2014 22:00,-2.7561,-4.91622,-1.92824,4.21678,-3.79542,-3.25691,-5.52791,0.937778,-0.673173
5/22/2014 23:00,-2.98531,-5.35673,-1.98159,3.61936,-4.22286,-3.6069,-6.29742,0.994254,-1.48285
5/23/2014 0:00,-3.27967,-5.59876,-2.16687,3.11539,-4.51946,-3.7428,-6.97991,0.410838,-2.63548
5/23/2014 1:00,-4.09143,-6.4022,-2.62921,2.76038,-5.38663,-3.55308,-7.70428,0.0845289,-3.58618
5/23/2014 2:00,-4.64403,-6.64433,-2.83123,2.26407,-5.58003,-4.14785,-8.05621,0.964301,-4.07979
5/23/2014 3:00,-4.67953,-6.74766,1.22765,1.95071,-4.70458,-4.21365,-7.85402,10.927,-3.56002
5/23/2014 4:00,-4.16552,-6.52235,-0.410689,1.43138,-2.82184,-5.5373,-6.71116,15.522,-0.507838
5/23/2014 5:00,-3.57051,-6.04131,2.96609,1.05679,-1.26533,-5.72545,-4.89396,17.455,4.4423
5/23/2014 6:00,-2.84746,-4.89663,2.16166,0.76805,0.291574,-5.93808,-0.846227,16.7123,10.6092
5/23/2014 7:00,-2.3545,-3.57275,1.01119,1.923,2.32269,-5.20143,2.06101,15.3289,16.4535
5/23/2014 8:00,-2.01468,-2.5113,0.759926,4.52757,2.77891,-3.41917,5.20749,13.7578,21.6502
5/23/2014 9:00,-1.70864,-1.43914,0.82548,6.98747,1.8937,-0.476966,8.24429,13.3313,24.385
5/23/2014 10:00,-0.235549,-0.795311,0.72166,8.66427,2.64372,2.36873,8.88699,12.9927,25.7169
5/23/2014 11:00,-0.519391,-0.57527,0.582426,9.69974,2.0463,4.93061,5.93195,11.9072,20.3551
5/23/2014 12:00,-0.964511,-0.537433,0.278235,10.3948,2.03292,6.9188,4.14552,10.8568,17.0576
5/23/2014 13:00,-0.98971,-0.544801,0.104025,10.6691,0.665283,7.19813,2.79406,9.8655,13.5569
5/23/2014 14:00,-1.0221,-1.21631,-0.0220985,10.5598,-1.07654,6.22974,-1.17756,8.00951,8.00237
5/23/2014 15:00,-1.09794,-2.0261,-0.115061,10.2429,-2.26896,3.79481,-3.47265,6.58607,3.62446
5/23/2014 16:00,-1.10875,-2.27202,-0.287761,9.72112,-1.57843,2.71897,-3.97723,5.55205,2.11176
5/23/2014 17:00,-1.09059,-2.70868,-0.434486,9.0486,-2.18586,1.0309,-4.42289,4.92084,1.20292
5/23/2014 18:00,-1.18483,-2.98153,-0.607766,8.01083,-2.30467,-0.0664568,-4.48476,4.22936,0.789401
5/23/2014 19:00,-1.22627,-3.29465,-0.716061,7.17081,-2.61352,-0.517786,-4.536,3.77453,0.474975
5/23/2014 20:00,-1.29035,-3.42226,-0.712866,6.28678,-2.74762,-1.57493,-4.28705,3.59362,0.805407
5/23/2014 21:00,-1.33515,-3.78694,-0.734954,5.48825,-3.55512,-1.92036,-4.37835,3.20348,-0.0804834
5/23/2014 22:00,-1.41553,-4.36354,-0.839271,4.88811,-3.86733,-2.16035,-4.4621,2.67836,-0.722305
5/23/2014 23:00,-1.48811,-4.8195,-1.03023,4.3156,-4.32349,-2.44074,-5.03978,2.3036,-1.64243
5/24/2014 0:00,-1.59678,-4.98596,-1.05644,3.9184,-4.39376,-2.20303,-5.03064,1.9308,-1.63983
5/24/2014 1:00,-1.72693,-4.89418,-1.32677,3.48709,-4.15048,-2.63965,-4.70069,1.26866,-1.12797
5/24/2014 2:00,-1.88802,-4.81946,-1.25386,3.20884,-4.19644,-2.84198,-4.57531,1.08408,-1.11813
5/24/2014 3:00,-2.03679,-4.74802,0.647528,2.98554,-3.7311,-3.23416,-4.31513,9.39517,0.472225
5/24/2014 4:00,-2.03437,-4.56209,-0.519073,2.70957,-2.98271,-3.406,-4.18838,8.88252,2.76289
5/24/2014 5:00,-1.96073,-4.29993,-0.192568,2.34646,-2.71312,-3.47509,-3.88657,8.88089,4.92793
5/24/2014 6:00,-1.86066,-3.9667,0.0304537,2.04007,-2.72213,-3.31344,-3.22991,9.34947,5.90551
5/24/2014 7:00,-1.75474,-3.45836,0.225066,2.42679,-1.9273,-2.61913,-1.85763,12.8877,13.3964
5/24/2014 8:00,-1.58188,-2.80511,0.32594,3.7271,-0.548914,-1.9385,-0.0780764,12.0789,19.1345
5/24/2014 9:00,-1.41667,-2.17458,0.240223,4.20346,-1.08295,-1.19742,0.996005,11.2674,15.1916
5/24/2014 10:00,-1.26107,-1.87326,0.0439024,4.85936,-0.552705,-1.10782,2.05798,10.2695,14.093
5/24/2014 11:00,-1.1322,-1.97166,0.0368967,6.3086,-1.13414,0.751057,0.969299,9.53535,11.5372
5/24/2014 12:00,-1.08642,-2.22304,-0.0761414,7.84231,-1.63092,3.1388,-0.405846,8.75407,8.8706
5/24/2014 13:00,-1.04079,-2.38124,-0.280575,8.2377,-1.98628,2.34062,-1.92975,6.97763,5.01334
5/24/2014 14:00,-1.03324,-3.07116,-0.363873,8.16851,-2.61643,1.34509,-3.22614,5.77295,1.42203
5/24/2014 15:00,-0.998072,-3.32702,-0.419581,7.85752,-2.94873,0.583611,-2.88309,4.61566,1.16213
5/24/2014 16:00,-1.00049,-3.30978,-0.545883,7.4028,-2.69143,0.167769,-2.8408,3.09949,1.06037
5/24/2014 17:00,-1.01072,-3.329,-0.54739,6.74395,-2.76766,-0.201384,-2.87173,2.89541,0.990648
5/24/2014 18:00,-1.02133,-3.40744,-0.550222,5.79673,-2.97744,-1.476,-2.94501,2.71032,0.848862
5/24/2014 19:00,-1.02964,-3.55329,-0.596439,5.02086,-3.26085,-1.90601,-3.13892,2.4364,0.685661
5/24/2014 20:00,-1.07052,-3.61088,-0.665524,4.43762,-3.38752,-2.00766,-3.26002,1.94608,0.600428
5/24/2014 21:00,-1.10798,-3.92411,-0.774562,3.97301,-3.71175,-2.01881,-3.46817,1.45193,0.157016
5/24/2014 22:00,-1.14867,-4.1494,-0.895651,3.58807,-4.35855,-2.08025,-3.97596,0.917336,-0.270568
5/24/2014 23:00,-1.22282,-4.46683,-0.952195,3.25482,-3.99087,-2.31842,-4.14061,1.02285,-0.28423
5/25/2014 0:00,-1.29699,-4.65305,-1.0016,2.94098,-4.22532,-2.35473,-4.1288,0.695765,-0.417665
5/25/2014 1:00,-1.44251,-4.6126,-1.15406,2.62299,-4.17497,-2.57038,-4.28921,-0.169144,-1.12606
5/25/2014 2:00,-1.6463,-4.73579,-1.26363,2.34245,-4.43784,-2.92722,-4.71503,0.712084,-1.8118
5/25/2014 3:00,-1.84689,-5.00553,-1.06864,2.09263,-4.45002,-2.84698,-5.04476,5.69473,-1.77675
5/25/2014 4:00,-1.93296,-5.10417,-0.581536,1.9102,-4.05952,-3.18126,-5.06454,8.08175,-0.741846
5/25/2014 5:00,-1.95259,-5.08001,-0.369537,1.63893,-3.43696,-3.65267,-4.74274,11.4689,0.341625
5/25/2014 6:00,-1.82951,-4.73215,-0.0759592,1.28908,-2.78024,-3.73862,-3.38143,11.2791,3.70712
5/25/2014 7:00,-1.6597,-4.05292,-0.290593,1.5996,-1.40605,-3.42258,-1.58369,9.66656,8.3349
5/25/2014 8:00,-1.47903,-3.21734,-0.148151,2.07343,-1.42888,-2.69098,-0.430156,10.0453,11.9724
5/25/2014 9:00,-1.35744,-2.20041,0.0168552,3.69878,-0.763165,-1.39688,0.483079,9.84736,14.5082
5/25/2014 10:00,-1.24041,-1.53252,0.121812,4.64999,-0.221605,-0.293909,3.06701,9.91404,18.3541
5/25/2014 11:00,-0.982491,-0.999923,0.148099,5.18072,0.329703,0.553711,5.94036,9.41609,20.3311
5/25/2014 12:00,-0.789562,-0.76506,-0.0721827,5.63154,0.383635,2.64053,5.78288,8.49336,18.8386
5/25/2014 13:00,-0.707931,-0.580402,-0.0918236,6.17182,0.376032,3.41479,5.10287,8.36178,17.6366
5/25/2014 14:00,-0.694882,-0.443146,-0.167974,6.54053,0.450685,4.44532,4.05836,7.49011,15.2196
5/25/2014 15:00,-0.69735,-0.491813,-0.349897,6.73094,-0.00549412,4.30986,1.2584,5.9547,10.2228
5/25/2014 16:00,-0.75378,-0.623157,-0.534177,6.67026,-0.0942488,3.72376,-0.317614,3.83094,4.79144
5/25/2014 17:00,-0.746015,-0.801221,-0.459227,6.54487,-0.997123,3.03603,-1.97844,3.2962,2.29795
5/25/2014 18:00,-0.74262,-1.19648,-0.503972,6.3053,-1.56653,2.03287,-2.23707,2.58801,1.98885
5/25/2014 19:00,-0.745452,-1.28261,-0.598509,5.81325,-2.08552,0.396481,-1.84766,1.35654,1.92872
5/25/2014 20:00,-0.767408,-1.58562,-0.493406,4.86666,-2.2322,0.0692701,-1.98243,0.35356,1.56924
5/25/2014 21:00,-0.893893,-1.72601,-0.461876,4.09587,-1.88086,-0.0069828,-1.96931,0.522846,1.68275
5/25/2014 22:00,-0.878759,-1.78805,-0.44376,3.60117,-2.20563,-0.305304,-2.00494,0.664226,1.52236
5/25/2014 23:00,-0.88482,-1.85159,-0.455088,3.18661,-2.08633,-0.337596,-2.0273,0.210621,1.2984
5/26/2014 0:00,-1.07052,-2.14866,-0.447139,2.91363,-2.06507,-0.43007,-2.05241,-0.668782,1.1935
5/26/2014 1:00,-1.17741,-2.37993,-0.441872,2.69662,-1.98701,-0.548703,-2.07075,-0.803565,1.03696
5/26/2014 2:00,-1.26994,-2.45938,-0.442617,2.58215,-1.93896,-0.543785,-2.08628,-0.814874,0.951035
5/26/2014 3:00,-1.22834,-2.59899,-0.446377,2.50735,-1.94839,-0.530305,-2.10293,0.319722,0.882428
5/26/2014 4:00,-1.16966,-2.66525,-0.444688,2.4025,-1.95917,-0.453601,-2.10375,0.660798,0.817897
5/26/2014 5:00,-1.16342,-2.71889,-0.446576,2.30726,-1.85351,-0.420017,-2.0617,2.09715,0.778997
5/26/2014 6:00,-1.16399,-2.59399,-0.446012,2.19545,-1.92348,-0.423991,-1.9995,5.00549,0.664207
5/26/2014 7:00,-1.14735,-2.48406,-0.449224,2.10926,-1.81185,-0.391715,-1.92947,6.83589,0.612256
5/26/2014 8:00,-1.12786,-2.30249,-0.449423,2.00836,-2.11315,-0.354687,-1.84187,9.0266,0.591332
5/26/2014 9:00,-1.10986,-2.04061,-0.442998,1.93017,-2.09575,-0.308151,-1.74747,8.54945,0.755258
5/26/2014 10:00,-1.08092,-1.88044,-0.453199,1.88515,-2.05391,-0.238629,-1.65359,9.09511,0.653173
5/26/2014 11:00,-1.05044,-1.68656,-0.449423,1.84486,-2.15131,-0.154266,-1.58652,8.81207,0.625591
5/26/2014 12:00,-1.02302,-1.61355,-0.454326,1.80401,-2.01544,-0.0970793,-1.52098,6.88098,0.570376
5/26/2014 13:00,-1.00615,-1.59105,-0.447519,1.7897,-1.92535,-0.0539198,-1.50819,5.27492,0.517862
5/26/2014 14:00,-0.981398,-1.58375,-0.442054,1.78169,-2.58591,-0.0273218,-1.51984,4.33775,0.425957
5/26/2014 15:00,-0.951099,-1.54242,-0.453564,1.80688,-2.22126,0.005373,-1.57336,3.3598,0.303279
5/26/2014 16:00,-0.936909,-1.64944,-0.460733,1.81015,-2.05302,0.0112677,-1.61507,2.24183,0.104791
5/26/2014 17:00,-0.935402,-2.01802,-0.458481,1.80724,-1.96748,0.0251646,-1.66447,1.6912,-0.113692
5/26/2014 18:00,-0.936528,-2.21928,-0.462059,1.71407,-1.95215,0.0266705,-1.73464,1.21561,-0.344217
5/26/2014 19:00,-0.936909,-2.23492,-0.46451,1.65991,-2.14872,0.0126095,-1.81199,1.06778,-0.724194
5/26/2014 20:00,-0.932157,-2.35146,-0.471697,1.61907,-1.92989,-0.000142097,-1.87286,0.624619,-0.767049
5/26/2014 21:00,-0.942937,-2.73445,-0.479429,1.53741,-2.05878,-0.0351048,-1.94246,0.24936,-0.947655
5/26/2014 22:00,-0.958665,-3.00132,-0.449803,1.47046,-2.01324,-0.117202,-2.01507,-0.0218315,-1.06339
5/26/2014 23:00,-0.97797,-2.99324,-0.477359,1.39317,-2.14509,-0.287633,-2.05241,-0.133059,-1.22097
5/27/2014 0:00,-1.01166,-3.32012,-0.480009,1.3485,-2.10156,-0.546633,-2.12382,-0.33036,-1.39506
5/27/2014 1:00,-1.04723,-3.40798,-0.484911,1.2803,-2.1106,-0.746449,-2.15232,-0.40377,-1.50087
5/27/2014 2:00,-1.08321,-3.38072,-0.489631,1.21207,-1.99836,-0.834639,-2.19237,-0.405841,-1.40173
5/27/2014 3:00,-1.11839,-3.54383,-0.490756,1.13393,-2.27991,-0.973043,-2.21041,0.157885,-0.996352
5/27/2014 4:00,-1.1536,-3.51686,-0.497745,1.06342,-2.08408,-1.06575,-2.23105,1.39816,-0.346883
5/27/2014 5:00,-1.19145,-3.42168,-0.500957,0.990856,-2.37307,-1.15121,-2.22545,1.99931,-0.071723
5/27/2014 6:00,-1.21812,-3.3222,-0.50528,0.934113,-2.2861,-1.20254,-2.18282,2.77501,0.0660162
5/27/2014 7:00,-1.24973,-3.16744,-0.511705,0.869884,-2.72358,-1.27775,-2.14687,4.50889,0.255572
5/27/2014 8:00,-1.27407,-2.88367,-0.514735,0.832608,-3.1754,-1.24157,-2.07848,6.5669,0.655676
5/27/2014 9:00,-1.2758,-2.70236,-0.514935,0.81851,-3.43593,-1.20765,-1.97101,6.40062,0.643069
5/27/2014 10:00,-1.27296,-2.75017,-0.521541,0.817566,-3.6245,-1.07088,-1.90831,5.84601,0.875402
5/27/2014 11:00,-1.28829,-2.64698,-0.521541,0.836419,-3.07906,-0.897972,-1.87173,2.569,0.40106
5/27/2014 12:00,-1.29602,-2.87525,-0.522485,0.865162,-2.90693,-0.814354,-1.87681,2.09344,0.29493
5/27/2014 13:00,-1.30171,-2.72328,-0.533051,0.904359,-2.72173,-0.895505,-1.8888,2.26322,0.250785
5/27/2014 14:00,-1.314,-2.53711,-0.537769,0.932738,-2.85471,-1.00586,-1.90788,1.97065,0.24035
5/27/2014 15:00,-1.31401,-2.39464,-0.545883,0.953331,-2.79585,-0.896266,-1.93719,1.30342,0.22266
5/27/2014 16:00,-1.31307,-2.28119,-0.544939,0.923825,-2.83086,-0.798608,-1.95774,0.510159,0.187708
5/27/2014 17:00,-1.31704,-2.2383,-0.544939,0.89866,-2.90003,-0.753304,-1.95929,0.0471325,0.00388718
5/27/2014 18:00,-1.32972,-2.34337,-0.542671,0.869916,-2.77855,-0.744926,-1.97036,-0.366593,-0.240376
5/27/2014 19:00,-1.34179,-2.42226,-0.542671,0.849175,-2.56786,-0.804121,-1.99341,-0.784507,-0.651381
5/27/2014 20:00,-1.35408,-2.47798,-0.54835,0.820797,-2.48308,-1.00091,-2.00547,-0.870837,-1.02968
5/27/2014 21:00,-1.35805,-2.53652,-0.551365,0.790713,-2.81671,-1.34801,-2.03872,-0.861797,-1.36842
5/27/2014 22:00,-1.36144,-2.60485,-0.551547,0.782297,-2.68345,-1.45916,-2.07362,-0.950709,-1.672
5/27/2014 23:00,-1.36368,-2.61524,-0.560605,0.747126,-2.51942,-1.51159,-2.10079,-0.975214,-1.77746
5/28/2014 0:00,-1.36598,-2.63359,-0.561549,0.714756,-2.47065,-1.57117,-2.13865,-1.04416,-1.958
5/28/2014 1:00,-1.36941,-2.72927,-0.565158,0.701636,-2.43034,-1.67488,-2.16938,-1.28703,-2.24293
5/28/2014 2:00,-1.37033,-2.78687,-0.574366,0.672679,-2.43113,-1.8126,-2.21806,-1.09669,-2.40222
5/28/2014 3:00,-1.37527,-2.86302,-0.580029,0.674602,-2.48212,-1.90032,-2.26671,2.72345,-2.5775
5/28/2014 4:00,-1.38227,-2.92898,-0.582282,0.65691,-2.45486,-2.00559,-2.29624,9.02197,-1.60717
5/28/2014 5:00,-1.39419,-2.94326,-0.590412,0.641718,-2.44844,-2.10007,-2.32663,13.8402,0.0962782
5/28/2014 6:00,-1.40194,-2.86062,-0.594187,0.62686,-2.38929,-2.20075,-2.31701,15.9933,2.75026
5/28/2014 7:00,-1.40306,-2.67612,-0.59192,0.629329,-2.24582,-2.33368,-2.26696,16.5373,8.00785
5/28/2014 8:00,-1.39588,-1.70977,-0.601557,0.658036,-2.11343,-2.35806,-2.15405,15.0272,14.2201
5/28/2014 9:00,-1.39263,-0.922951,-0.599288,0.71247,-1.97681,-2.09859,-1.92673,12.2976,18.4667
5/28/2014 10:00,-1.37939,-0.394096,-0.610995,0.868177,-1.69388,-1.51305,-1.59839,12.0222,22.4817
5/28/2014 11:00,-1.36464,-0.177588,-0.605911,1.27306,-1.59353,-0.320125,-0.992279,11.8747,23.6284
5/28/2014 12:00,-1.34443,-0.171329,-0.606855,1.90689,-1.2904,0.0270681,-0.802199,11.6565,23.367
5/28/2014 13:00,-1.32515,-0.29752,-0.605149,2.08281,-1.13739,0.14324,-0.674154,9.93987,19.221
5/28/2014 14:00,-1.31231,-0.408686,-0.597781,2.32297,-1.05426,2.20076,-0.512324,8.04433,16.9236
5/28/2014 15:00,-1.2868,-0.417214,-0.593623,2.52566,-0.983695,2.48701,-0.589009,6.59482,11.5565
